2017-11-17,26.73
2017-11-18,26.19
2017-11-19,25.32
2017-11-20,26.28
2017-11-21,26.33
2017-11-22,26.36
2017-11-23,26.48
2017-11-24,26.53
2017-11-25,26.77
2017-11-26,25.85
2017-11-27,26.45
2017-11-28,26.35
2017-11-29,26.67
2017-11-30,26.70
2017-12-01,26.81
2017-12-02,25.66
2017-12-03,25.59
2017-12-04,26.63
2017-12-05,26.73
2017-12-06,26.66
2017-12-07,26.43
2017-12-08,26.54
2017-12-09,25.24
2017-12-10,25.22
2017-12-11,26.54
2017-12-12,26.47
2017-12-13,26.47
2017-12-14,26.41
2017-12-15,26.70
2017-12-16,26.67
2017-12-17,25.20
2017-12-18,26.45
2017-12-19,26.65
2017-12-20,26.65
2017-12-21,26.62
2017-12-22,26.59
2017-12-23,26.57
2017-12-24,25.48
2017-12-25,25.42
2017-12-26,25.45
2017-12-27,26.36
2017-12-28,26.49
2017-12-29,26.51
2017-12-30,25.99
2017-12-31,25.84
2018-01-01,26.16
2018-01-02,26.01
2018-01-03,26.40
2018-01-04,26.59
2018-01-05,26.54
2018-01-06,26.44
2018-01-07,25.07
2018-01-08,26.57
2018-01-09,26.28
2018-01-10,26.57
2018-01-11,26.59
2018-01-12,26.65
2018-01-13,24.65
2018-01-14,24.78
2018-01-15,25.30
2018-01-16,25.79
2018-01-17,26.13
2018-01-18,26.54
2018-01-19,26.53
2018-01-20,25.65
2018-01-21,24.83
2018-01-22,26.75
2018-01-23,26.17
2018-01-24,26.24
2018-01-25,26.28
2018-01-26,25.18
2018-01-27,27.15
2018-01-28,25.48
2018-01-29,26.54
2018-01-30,26.69
2018-01-31,26.62
