date,value
2016-11-13,26.71
2016-11-14,28.67
2016-11-15,27.51
2016-11-16,27.71
2016-11-17,27.23
2016-11-18,27.78
2016-11-19,28.04
2016-11-20,27.58
2016-11-21,27.76
2016-11-22,27.90
2016-11-23,28.08
2016-11-24,27.77
2016-11-25,28.22
2016-11-26,28.12
2016-11-27,26.86
2016-11-28,27.56
2016-11-29,28.05
2016-11-30,28.25
2016-12-01,27.59
2016-12-02,28.17
2016-12-03,28.14
2016-12-04,27.55
2016-12-05,28.24
2016-12-06,28.23
2016-12-07,28.26
2016-12-08,28.45
2016-12-09,27.92
2016-12-10,27.08
2016-12-11,26.81
2016-12-12,29.08
2016-12-13,27.28
2016-12-14,28.19
2016-12-15,28.22
2016-12-16,28.25
2016-12-17,28.55
2016-12-18,27.11
2016-12-19,28.19
2016-12-20,28.36
2016-12-21,28.38
2016-12-22,28.42
2016-12-23,28.84
2016-12-24,28.43
2016-12-25,27.19
2016-12-26,28.34
2016-12-27,28.30
2016-12-28,28.38
2016-12-29,28.32
2016-12-30,28.33
2016-12-31,28.46
2017-01-01,27.21
2017-01-02,27.89
2017-01-03,28.27
2017-01-04,28.50
2017-01-05,28.49
2017-01-06,28.46
2017-01-07,28.56
2017-01-08,27.16
2017-01-09,28.47
2017-01-10,28.44
2017-01-11,28.49
2017-01-12,28.53
2017-01-13,28.47
2017-01-14,27.21
2017-01-15,27.21
2017-01-16,28.37
2017-01-17,28.47
2017-01-18,28.60
2017-01-19,28.45
2017-01-20,28.20
2017-01-21,28.50
2017-01-22,27.77
2017-01-23,28.44
2017-01-24,29.05
2017-01-25,28.76
2017-01-26,28.91
2017-01-27,27.94
2017-01-28,28.26
2017-01-29,28.22
2017-01-30,28.66
2017-01-31,28.71
2017-02-01,28.86
2017-02-02,28.81
2017-02-03,28.77
2017-02-04,28.70
2017-02-05,28.95
2017-02-06,28.80
2017-02-07,28.95
2017-02-08,28.94
2017-02-09,28.24
2017-02-10,28.98
2017-02-11,27.67
2017-02-12,28.40
2017-02-13,28.68
2017-02-14,29.07
2017-02-15,28.99
2017-02-16,29.04
2017-02-17,29.02
2017-02-18,30.36
2017-02-19,28.24
2017-02-20,29.49
2017-02-21,28.88
2017-02-22,29.03
2017-02-23,29.08
2017-02-24,28.54
2017-02-25,29.38
2017-02-26,28.70
2017-02-27,28.95
2017-02-28,28.23
2017-03-01,28.86
2017-03-02,28.98
2017-03-03,29.05
2017-03-04,29.23
2017-03-05,27.10
2017-03-06,28.59
2017-03-07,28.93
2017-03-08,28.94
2017-03-09,28.81
2017-03-10,28.09
2017-03-11,27.80
2017-03-12,28.51
2017-03-13,30.62
2017-03-14,29.60
2017-03-15,28.87
2017-03-16,28.83
2017-03-17,29.07
2017-03-18,28.56
2017-03-19,29.04
2017-03-20,28.77
2017-03-21,28.99
2017-03-22,29.00
2017-03-23,29.05
2017-03-24,28.89
2017-03-25,29.16
2017-03-26,27.53
2017-03-27,28.90
2017-03-28,28.95
2017-03-29,28.85
2017-03-30,28.78
2017-03-31,29.01
2017-04-01,29.18
2017-04-02,28.93
2017-04-03,28.27
2017-04-04,28.40
2017-04-05,29.68
2017-04-06,29.04
2017-04-07,28.90
2017-04-08,27.78
2017-04-09,28.29
2017-04-10,28.88
2017-04-11,28.90
2017-04-12,29.02
2017-04-13,28.93
2017-04-14,27.49
2017-04-15,29.03
2017-04-16,27.88
2017-04-17,28.65
2017-04-18,28.77
2017-04-19,28.72
2017-04-20,28.80
2017-04-21,28.77
2017-04-22,28.30
2017-04-23,27.07
2017-04-24,28.35
2017-04-25,28.37
2017-04-26,28.85
2017-04-27,28.91
2017-04-28,28.68
2017-04-29,28.58
2017-04-30,28.02
2017-05-01,27.29
2017-05-02,28.81
2017-05-03,28.73
2017-05-04,28.78
2017-05-05,28.88
2017-05-06,29.19
2017-05-07,28.38
2017-05-08,28.74
2017-05-09,28.92
2017-05-10,29.44
2017-05-11,28.96
2017-05-12,29.02
2017-05-13,28.55
2017-05-14,28.46
2017-05-15,28.96
2017-05-16,28.97
2017-05-17,28.83
2017-05-18,28.97
2017-05-19,29.15
2017-05-20,29.85
2017-05-21,27.49
2017-05-22,28.81
2017-05-23,29.06
2017-05-24,29.05
2017-05-25,29.03
2017-05-26,29.10
2017-05-27,28.46
2017-05-28,27.52
2017-05-29,29.07
2017-05-30,29.02
2017-05-31,29.16
2017-06-01,29.17
2017-06-02,29.17
2017-06-03,28.94
2017-06-04,27.80
2017-06-05,29.19
2017-06-06,29.13
2017-06-07,29.11
2017-06-08,29.22
2017-06-09,29.44
2017-06-10,28.80
2017-06-11,28.80
2017-06-12,28.35
2017-06-13,29.16
